respondentID,Owners,AreaType,HistoricalBuilding,ROOFsunlight,HPrenovation,PrivateParking,OWNconventionalcar,OWNhybridcar,OWNelectriccar,OWNsolarsystem,OWNthermal,OWNheatpump,OWNstoragebattery,FutureNOcar,WhenConventionalCar,WhenHeV,EVWoMowners,VoiturePrincipale,CarPurchaseFrequency,WhenThermique,HPWoMowners,PVWoMowners,BatteryOWNERS_r1,Battery_installation,CarSize,neighboordhood_r2,PVPROBben_savings.x,PVPROBben_independence.x,PVPROBben_environment.x,PVPROBben_collectiveAction.x,PVPROBrisks_highInvestCost.x,PVPROBrisks_lowReturnOnInvestment.x,HPPROBben_savings.x,HPPROBben_environment.x,HPPROBben_collectiveAction.x,HPPROBrisks_highInvestCost.x,HPPROBrisks_lowReturnOnInvestment.x,EVPROBben_savings,EVPROBben_independence,EVPROBben_environment,EVPROBben_collectiveAction,EVPROBrisks_highInvestCost,EVPROBrisks_lowReturnOnInvestment,NegEmotionsCC,PosEmotionsCC,PVEmotion.x,EVEmotion,PVIntercept,PVInvCost,PVNetBill,PVGHG,PVSelfsuff,PVPeers,PVPROBben_savings.y,PVPROBben_independence.y,PVPROBben_environment.y,PVPROBben_collectiveAction.y,PVPROBrisks_highInvestCost.y,PVPROBrisks_lowReturnOnInvestment.y,PVEmotion.y,PVNegEmotionsCC,PVPosEmotionsCC,PVOWNelectriccar,PVOWNheatpump,sEVIntercept,sEVInvCost,sEVSavings,sEVGHG,sEVRange,sEVPeers,sEVPROBben_savings,sEVPROBben_independence,sEVPROBben_environment,sEVPROBben_collectiveAction,sEVPROBrisks_highInvestCost,sEVPROBrisks_lowReturnOnInvestment,sEVEmotion,sEVNegEmotionsCC,sEVPosEmotionsCC,sEVOWNsolarpanels,sEVOWNheatpump,mEVIntercept,mEVInvCost,mEVSavings,mEVGHG,mEVRange,mEVPeers,mEVPROBben_savings,mEVPROBben_independence,mEVPROBben_environment,mEVPROBben_collectiveAction,mEVPROBrisks_highInvestCost,mEVPROBrisks_lowReturnOnInvestment,mEVEmotion,mEVNegEmotionsCC,mEVPosEmotionsCC,mEVOWNsolarpanels,mEVOWNheatpump,lEVIntercept,lEVInvCost,lEVSavings,lEVGHG,lEVRange,lEVPeers,lEVPROBben_savings,lEVPROBben_independence,lEVPROBben_environment,lEVPROBben_collectiveAction,lEVPROBrisks_highInvestCost,lEVPROBrisks_lowReturnOnInvestment,lEVEmotion,lEVNegEmotionsCC,lEVPosEmotionsCC,lEVOWNsolarpanels,lEVOWNheatpump,HPIntercept,HPInvCost,HPSavings,HPGHG,HPPeers,HPPROBben_savings.y,HPPROBben_environment.y,HPPROBben_collectiveAction.y,HPPROBrisks_highInvestCost.y,HPPROBrisks_lowReturnOnInvestment.y,HPEmotion.y,HPNegEmotionsCC,HPPosEmotionsCC,HPOWNelectriccar,HPOWNsolarpanels,emoPVposWOM,emoPVnegWOM,emoHPposWOM,emoHPnegWOM,emoEVposWOM,emoEVnegWOM
100,0,urban,Not,Yes,2010-2019,Yes,1,0,0,0,0,0,0, ,2003, , ,ConventionalCAR,every 12 years or when needed, , , , ,Yes,Small car,5,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.666666667,0.666666667,0.666666667,0.5,0.5,0.5,0.5,0.5,0.5,0.833333333,0.666666667,0.261904762,0.388888889,0.84,0.39,-1.088188213,-0.300962589,0.002029302,0.001972665,6.209417372,0.75901456,1.632934187,0.466730152,0.446159622,0.454964248,-1.004674468,0.122483512,1.09108428,1.228351355,0.320619746,0.052868224,0.012972668,1.585280311,-0.203334415,0.053353044,-0.007622744,0.257816527,0.573496586,1.90558475,1.02553557,1.796615369,0.190167183,-1.076068181,0.107928073,0.668465529,0.726193125,-0.759835072,0.002130821,0.353338683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.536448937,-0.512901796,0.232099546,0.003573829,0.724397882,3.49177582,2.161598038,-0.885443352,-0.970680476,-0.188559868,1.647800162,1.210711697,0.219153083,-0.23124374,0.278823238,0.0557,-0.0621,0.063,-0.0705,0.068,-0.0771
101,0,urban,Not,Yes,I don't know,Yes,1,0,0,0,0,0,0, ,2019, , ,ConventionalCAR,every 12 years or when needed, , , , ,Not,Small car,2,0.333333333,0,0.333333333,0,0.833333333,0.666666667,0.833333333,0.333333333,0,0.166666667,0.166666667,0.5,0.5,0.166666667,0,0.666666667,0.833333333,0.404761905,0.5,0.5,0.83,-1.089206478,-0.291289418,0.003435834,-0.029726277,6.176735381,0.91379321,1.632934187,0.466730152,0.446159622,0.454964248,-1.004674468,0.122483512,1.09108428,1.228351355,0.320619746,0.052868224,0.012972668,2.512857253,-0.194517066,0.070316555,-0.053825898,0.531064304,0.336491915,1.90558475,1.02553557,1.796615369,0.190167183,-1.076068181,0.107928073,0.668465529,0.726193125,-0.759835072,0.002130821,0.353338683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.72626267,-0.191096945,0.283959705,-0.095014285,1.767178384,3.49177582,2.161598038,-0.885443352,-0.970680476,-0.188559868,1.647800162,1.210711697,0.219153083,-0.23124374,0.278823238,0.0557,-0.0621,0.063,-0.0705,0.068,-0.0771
103,1,rural,Not,Yes,2010-2019,Yes,1,0,0,1,1,0,0, ,2018, , ,ConventionalCAR,every 12 years or when needed,2008, ,PositiveFeedback,Not, ,Small car,7,NA,NA,NA,NA,NA,NA,0.166666667,0,0.166666667,1,1,0.5,0.333333333,0.333333333,1,1,0.666666667,0.928571429,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.314299209,-0.116147617,0.081274412,-0.096856717,0.337734151,1.643395169,1.90558475,1.02553557,1.796615369,0.190167183,-1.076068181,0.107928073,0.668465529,0.726193125,-0.759835072,0.002130821,0.353338683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.366429093,-0.278543038,0.15453922,-0.223903028,1.111655371,3.153792289,2.289863379,-0.297357579,-1.66821826,0.182380349,1.614212581,1.090699657,-0.036396201,0.764293046,-0.003157494,0.0557,-0.0621,0.063,-0.0705,0.068,-0.0771
104,0,suburban,Not,Yes,2010-2019,Yes,1,1,0,0,1,0,0, ,2016,2019, ,ConventionalCAR,every 12 years or when needed,2013, , , ,Not,Medium car,6,0.666666667,0.666666667,1,1,0.333333333,0.166666667,0.666666667,0.333333333,0.5,0.833333333,0.333333333,0,0,0.166666667,0.333333333,0.5,0.5,0.523809524,0.388888889,0.68,0.1,-0.677259271,-0.209697395,0.002638996,-0.023088871,6.301072274,0.735557648,1.632934187,0.466730152,0.446159622,0.454964248,-1.004674468,0.122483512,1.09108428,1.228351355,0.320619746,0.052868224,0.012972668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.179745138,-0.109216425,0.119027166,-0.084711113,0.491869099,0.480075869,1.175740122,0.607893547,1.039067853,0.215500287,-1.014752689,-0.520960791,1.449335409,0.289788546,-0.075828949,0.539662865,0.065356628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.872706492,-0.20921062,0.244693946,-0.109496898,1.706237969,3.49177582,2.161598038,-0.885443352,-0.970680476,-0.188559868,1.647800162,1.210711697,0.219153083,-0.23124374,0.278823238,0.0557,-0.0621,0.063,-0.0705,0.068,-0.0771
105,0,urban,Yes,Yes,2010-2019,Yes,1,0,0,0,0,0,0, ,2011, , ,ConventionalCAR,every 12 years or when needed, , , , ,Yes,Medium car,5,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.5,0.666666667,0.166666667,0.166666667,0.5,0.5,0.666666667,0.666666667,0.452380952,0.611111111,0.9,0.7,-0.341829571,-0.1298857,0.001795309,-0.020606514,6.565765379,0.919255952,1.632934187,0.466730152,0.446159622,0.454964248,-1.004674468,0.122483512,1.09108428,1.228351355,0.320619746,0.052868224,0.012972668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.16230977,-0.110912849,0.092479991,-0.060650982,0.536729275,0.674613104,1.175740122,0.607893547,1.039067853,0.215500287,-1.014752689,-0.520960791,1.449335409,0.289788546,-0.075828949,0.539662865,0.065356628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.897301108,-0.177638113,0.192241433,-0.064901467,1.886800871,3.49177582,2.161598038,-0.885443352,-0.970680476,-0.188559868,1.647800162,1.210711697,0.219153083,-0.23124374,0.278823238,0.0557,-0.0621,0.063,-0.0705,0.068,-0.0771
106,0,urban,Not,Yes,I don't know,Yes,0,1,0,0,0,0,0, , ,2018, ,HEV,every 4 years, , , , ,Yes,Medium car,3,0.666666667,0.666666667,0.666666667,0.5,0.666666667,0.5,0.666666667,0.666666667,0.5,0.666666667,0.5,0.666666667,0.5,0.833333333,0.5,0.666666667,0.5,0.666666667,0.166666667,0.87,0.6,-1.433708718,-0.319508445,0.003084098,-0.039480371,5.927620158,0.552379575,1.632934187,0.466730152,0.446159622,0.454964248,-1.004674468,0.122483512,1.09108428,1.228351355,0.320619746,0.052868224,0.012972668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.207607071,-0.099345524,0.084713248,-0.109526433,1.111196115,0.148496811,1.175740122,0.607893547,1.039067853,0.215500287,-1.014752689,-0.520960791,1.449335409,0.289788546,-0.075828949,0.539662865,0.065356628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.477288779,-0.02163693,0.150645233,-0.16878087,1.230383602,3.49177582,2.161598038,-0.885443352,-0.970680476,-0.188559868,1.647800162,1.210711697,0.219153083,-0.23124374,0.278823238,0.0557,-0.0621,0.063,-0.0705,0.068,-0.0771
107,0,urban,Not,Yes,I don't know,Not,1,0,0,0,0,0,0, ,2017, , ,ConventionalCAR,every 8 years, , , , ,Not,Large car,2,1,0.666666667,0.5,0,0.666666667,0.333333333,1,0.5,0,0.833333333,0.333333333,0.333333333,0,0.166666667,0,0.166666667,0.833333333,0.666666667,0.055555556,0.68,0.64,-1.423552856,-0.269542219,0.002017844,-0.031710512,6.247328525,0.285740684,1.632934187,0.466730152,0.446159622,0.454964248,-1.004674468,0.122483512,1.09108428,1.228351355,0.320619746,0.052868224,0.012972668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.186953088,-0.109244654,0.130759883,-0.086055036,0.894209729,-0.064083188,4.332540293,0.345358873,2.167301738,0.307336263,-1.658048382,0.330187028,0.119272061,-0.888829706,-0.904266788,0.215179236,-0.201205797,2.104206845,-0.680900047,0.653405419,-0.04037907,0.96601335,3.49177582,2.161598038,-0.885443352,-0.970680476,-0.188559868,1.647800162,1.210711697,0.219153083,-0.23124374,0.278823238,0.0557,-0.0621,0.063,-0.0705,0.068,-0.0771
108,0,urban,Not,Yes,1970-1979,Yes,1,0,0,0,0,0,0, ,2010, , ,ConventionalCAR,every 12 years or when needed, , , , ,Not, ,7,0.333333333,0.666666667,0.333333333,0.666666667,0.833333333,1,0.333333333,0.5,0.5,0.666666667,0.666666667,NA,NA,NA,NA,NA,NA,0.928571429,0.5,0.5,0,0.483335076,0.007860347,0.001029803,-0.11066959,6.175821462,0.579142983,1.632934187,0.466730152,0.446159622,0.454964248,-1.004674468,0.122483512,1.09108428,1.228351355,0.320619746,0.052868224,0.012972668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.855289559,-0.10739931,1.180021783,-0.324914698,1.649950755,3.49177582,2.161598038,-0.885443352,-0.970680476,-0.188559868,1.647800162,1.210711697,0.219153083,-0.23124374,0.278823238,0.0557,-0.0621,0.063,-0.0705,0.068,-0.0771
110,0,urban,Not,Yes,I don't know,Yes,1,0,0,0,0,0,0, ,2022, , ,ConventionalCAR,every 12 years or when needed, , , , ,Not,Small car,1,0.5,0,0.5,0,1,0.833333333,0.5,0.333333333,0,1,0.833333333,0.5,0,0.5,0,1,0.833333333,0.5,0,0.5,0.19,-1.321604732,-0.279837392,0.00151591,-0.056900585,5.575892757,0.467257028,1.632934187,0.466730152,0.446159622,0.454964248,-1.004674468,0.122483512,1.09108428,1.228351355,0.320619746,0.052868224,0.012972668,4.40798002,-0.120091481,0.102022169,-0.149624989,0.608562528,0.20842069,1.90558475,1.02553557,1.796615369,0.190167183,-1.076068181,0.107928073,0.668465529,0.726193125,-0.759835072,0.002130821,0.353338683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.856758381,-0.418107247,0.759527971,-0.18741168,0.810482383,3.49177582,2.161598038,-0.885443352,-0.970680476,-0.188559868,1.647800162,1.210711697,0.219153083,-0.23124374,0.278823238,0.0557,-0.0621,0.063,-0.0705,0.068,-0.0771
112,0,urban,Not,Yes,2000-2009,Yes,0,0,0,0,0,0,0, , , , , , , , , , ,Not, ,4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,NA,NA,NA,NA,NA,NA,0.5,0.5,0.62,0.62,-1.520023898,-0.288960252,0.001281514,-0.065737673,5.319284221,0.397292119,1.632934187,0.466730152,0.446159622,0.454964248,-1.004674468,0.122483512,1.09108428,1.228351355,0.320619746,0.052868224,0.012972668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.371324987,-0.397771946,0.651015038,-0.180618352,0.765467432,3.49177582,2.161598038,-0.885443352,-0.970680476,-0.188559868,1.647800162,1.210711697,0.219153083,-0.23124374,0.278823238,0.0557,-0.0621,0.063,-0.0705,0.068,-0.0771
113,1,urban,Not,Yes,2010-2019,Yes,1,0,0,0,1,0,0, ,2011, , ,ConventionalCAR,every 12 years or when needed,2011, , , ,Yes,Medium car,6,0.5,0.833333333,0.833333333,0.666666667,0.5,0.666666667,0.5,0.833333333,0.5,0.333333333,0.333333333,0.166666667,0.166666667,0.833333333,0.666666667,0.5,0.5,0.833333333,0,0.75,0.6,0.483688225,-0.113855231,0.002436788,-0.105235466,7.586794869,0.55653076,1.069849741,0.182137167,0.627185034,1.213393704,-1.064254834,-0.475503789,0.433814273,0.039795865,0.201291911,0.740788254,-0.232731592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.139207156,0.064728335,0.148832172,-0.145221691,0.096927193,0.446041913,1.175740122,0.607893547,1.039067853,0.215500287,-1.014752689,-0.520960791,1.449335409,0.289788546,-0.075828949,0.539662865,0.065356628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.580209923,0.001185069,0.445886359,-0.365779995,1.039494221,3.153792289,2.289863379,-0.297357579,-1.66821826,0.182380349,1.614212581,1.090699657,-0.036396201,0.764293046,-0.003157494,0.0557,-0.0621,0.063,-0.0705,0.068,-0.0771
114,0,rural,Not,Yes,2010-2019,Yes,1,0,0,0,0,0,0, ,2018, , ,ConventionalCAR,every 12 years or when needed, , , , ,Not,Medium car,4,0.666666667,0.166666667,0.333333333,0.666666667,0.833333333,0.666666667,0.666666667,0.666666667,0.833333333,0.666666667,0.666666667,0,0,0.666666667,0.833333333,1,0.666666667,0.571428571,0,0.85,0.68,-1.122443216,-0.329156211,0.003653077,-0.034442052,5.867897912,0.668204317,1.632934187,0.466730152,0.446159622,0.454964248,-1.004674468,0.122483512,1.09108428,1.228351355,0.320619746,0.052868224,0.012972668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.181130721,-0.111665624,0.125448741,-0.086216735,0.440065711,0.47418438,1.175740122,0.607893547,1.039067853,0.215500287,-1.014752689,-0.520960791,1.449335409,0.289788546,-0.075828949,0.539662865,0.065356628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.532656443,-0.68527957,1.105766223,-0.123175943,0.630870355,3.49177582,2.161598038,-0.885443352,-0.970680476,-0.188559868,1.647800162,1.210711697,0.219153083,-0.23124374,0.278823238,0.0557,-0.0621,0.063,-0.0705,0.068,-0.0771
115,1,urban,Not,Yes,2010-2019,Yes,1,0,0,0,0,0,0, ,2019, , ,ConventionalCAR,every 12 years or when needed, , , , ,Yes,Medium car,4,0.833333333,1,0.833333333,1,1,0.666666667,0.666666667,0.666666667,0.5,1,0.5,1,1,1,1,1,0.333333333,0.642857143,0.5,1,0.92,-0.673533673,-0.216088074,0.00162672,-0.001611998,8.439721424,0.27492464,1.069849741,0.182137167,0.627185034,1.213393704,-1.064254834,-0.475503789,0.433814273,0.039795865,0.201291911,0.740788254,-0.232731592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.182659004,-0.075258084,0.079508822,-0.096816439,0.921587331,0.254643562,1.175740122,0.607893547,1.039067853,0.215500287,-1.014752689,-0.520960791,1.449335409,0.289788546,-0.075828949,0.539662865,0.065356628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.767229725,-0.337168398,0.718471166,-0.133407952,1.01965891,3.153792289,2.289863379,-0.297357579,-1.66821826,0.182380349,1.614212581,1.090699657,-0.036396201,0.764293046,-0.003157494,0.0557,-0.0621,0.063,-0.0705,0.068,-0.0771
116,1,urban,Not,Yes,2019 or later,Not,0,0,0,0,0,0,0, , , , , , , , , , ,Not, ,6,0.833333333,0.5,1,0.5,0.833333333,0.333333333,1,0.833333333,0.5,0.833333333,0.666666667,NA,NA,NA,NA,NA,NA,0.904761905,0.666666667,1,1,0.2438472,-0.116371868,0.002604478,-0.062936267,8.599641427,0.750841113,1.069849741,0.182137167,0.627185034,1.213393704,-1.064254834,-0.475503789,0.433814273,0.039795865,0.201291911,0.740788254,-0.232731592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.539936256,-0.402961671,0.405396331,-0.220947261,0.971019267,3.153792289,2.289863379,-0.297357579,-1.66821826,0.182380349,1.614212581,1.090699657,-0.036396201,0.764293046,-0.003157494,0.0557,-0.0621,0.063,-0.0705,0.068,-0.0771
120,0,urban,Not,Yes,2019 or later,Not,1,0,0,0,0,0,0, ,2020, , ,ConventionalCAR,every 4 years, , , , ,Yes,Small car,6,1,1,1,1,1,0,1,1,1,0,0.5,1,0,1,1,0,0,0.833333333,0.388888889,1,1,-1.037702154,-0.237045159,0.001581368,-0.026579502,5.951746668,0.616869689,1.632934187,0.466730152,0.446159622,0.454964248,-1.004674468,0.122483512,1.09108428,1.228351355,0.320619746,0.052868224,0.012972668,2.144747847,-0.19252675,0.063294639,-0.034930201,0.127667942,-1.45178616,1.90558475,1.02553557,1.796615369,0.190167183,-1.076068181,0.107928073,0.668465529,0.726193125,-0.759835072,0.002130821,0.353338683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.340621772,-0.264530372,0.139742133,-0.140034158,0.456543716,3.49177582,2.161598038,-0.885443352,-0.970680476,-0.188559868,1.647800162,1.210711697,0.219153083,-0.23124374,0.278823238,0.0557,-0.0621,0.063,-0.0705,0.068,-0.0771
122,0,urban,Not,Yes,I don't know,Not,0,0,0,0,0,0,0, , , , , , , , , , ,Not,Small car,4,0.666666667,0.666666667,0.666666667,0.666666667,0.5,0.5,0.5,0.666666667,0.5,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.333333333,0.333333333,0.785714286,0.166666667,0.69,0.66,0.406466611,-0.014530468,0.001050403,-0.090677601,6.285003941,0.72580004,1.632934187,0.466730152,0.446159622,0.454964248,-1.004674468,0.122483512,1.09108428,1.228351355,0.320619746,0.052868224,0.012972668,4.146844259,-0.012480167,0.091483271,-0.137547007,0.419276011,0.101543796,1.90558475,1.02553557,1.796615369,0.190167183,-1.076068181,0.107928073,0.668465529,0.726193125,-0.759835072,0.002130821,0.353338683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.873219037,-0.038497109,0.943237013,-0.277876194,2.059672463,3.49177582,2.161598038,-0.885443352,-0.970680476,-0.188559868,1.647800162,1.210711697,0.219153083,-0.23124374,0.278823238,0.0557,-0.0621,0.063,-0.0705,0.068,-0.0771
123,0,urban,Not,Yes,I don't know,Yes,1,0,0,0,0,0,0, ,2010, , ,ConventionalCAR,every 12 years or when needed, , , , ,Yes,Small car,7,1,1,1,1,1,0.333333333,1,0.333333333,1,1,1,1,1,1,1,1,1,0.238095238,0.111111111,1,1,-1.821619471,-0.321091654,0.001739263,-0.020744059,5.772988186,0.502239326,1.632934187,0.466730152,0.446159622,0.454964248,-1.004674468,0.122483512,1.09108428,1.228351355,0.320619746,0.052868224,0.012972668,4.995574222,-0.138297474,0.1140148,-0.179174044,0.826974625,0.062401407,1.90558475,1.02553557,1.796615369,0.190167183,-1.076068181,0.107928073,0.668465529,0.726193125,-0.759835072,0.002130821,0.353338683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.644842659,-0.797510943,0.768104478,-0.04751716,0.46102567,3.49177582,2.161598038,-0.885443352,-0.970680476,-0.188559868,1.647800162,1.210711697,0.219153083,-0.23124374,0.278823238,0.0557,-0.0621,0.063,-0.0705,0.068,-0.0771
124,0,urban,Not,Yes,2019 or later,Yes,1,0,0,0,0,0,0, ,2019, , ,ConventionalCAR,every 12 years or when needed, , , , ,Not,Large car,1,0,0.666666667,1,1,1,0.833333333,1,1,1,0.666666667,0.333333333,1,0.333333333,1,1,0.333333333,0.833333333,0.547619048,0.333333333,0.9,0.86,-0.548896483,-0.204237393,0.002083242,-0.07065324,5.797103455,0.774197892,1.632934187,0.466730152,0.446159622,0.454964248,-1.004674468,0.122483512,1.09108428,1.228351355,0.320619746,0.052868224,0.012972668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.539394858,-0.044142842,0.016516952,-0.178149421,0.245804817,-0.085645026,4.332540293,0.345358873,2.167301738,0.307336263,-1.658048382,0.330187028,0.119272061,-0.888829706,-0.904266788,0.215179236,-0.201205797,3.94413911,-0.532828997,1.329485445,-0.238077189,0.862182464,3.49177582,2.161598038,-0.885443352,-0.970680476,-0.188559868,1.647800162,1.210711697,0.219153083,-0.23124374,0.278823238,0.0557,-0.0621,0.063,-0.0705,0.068,-0.0771
125,0,urban,Not,Yes,I don't know,Yes,1,0,0,0,0,0,0, ,2001, , ,ConventionalCAR,every 12 years or when needed, , , , ,Not,Small car,5,0.5,0.5,0.5,0.5,0.333333333,0.333333333,0.333333333,0.5,0.5,0.333333333,0.333333333,0.5,0.333333333,0.5,0.5,0.5,0.333333333,0.5,0.5,0.48,0.49,-1.900336326,-0.380128096,0.002182763,-0.029777437,5.334383205,0.509452243,1.632934187,0.466730152,0.446159622,0.454964248,-1.004674468,0.122483512,1.09108428,1.228351355,0.320619746,0.052868224,0.012972668,2.165985121,-0.305876284,0.069628324,-0.035452645,0.251313166,0.50023956,1.90558475,1.02553557,1.796615369,0.190167183,-1.076068181,0.107928073,0.668465529,0.726193125,-0.759835072,0.002130821,0.353338683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.72199046,-0.44161801,-0.278642395,0.044141409,1.479885794,3.49177582,2.161598038,-0.885443352,-0.970680476,-0.188559868,1.647800162,1.210711697,0.219153083,-0.23124374,0.278823238,0.0557,-0.0621,0.063,-0.0705,0.068,-0.0771
128,0,urban,Not,Yes,I don't know,Yes,1,1,0,0,0,0,0, ,2014,2015, ,HEV,every 12 years or when needed, , , , ,Not,Large car,5,0.666666667,0.833333333,1,0.5,0.166666667,0.166666667,0.666666667,1,0.5,0,0,0.666666667,0.666666667,0.833333333,0.5,0.166666667,0.166666667,0.904761905,0.111111111,1,1,0.096220793,-0.044367062,0.001011396,-0.117995414,5.84329157,0.426635254,1.632934187,0.466730152,0.446159622,0.454964248,-1.004674468,0.122483512,1.09108428,1.228351355,0.320619746,0.052868224,0.012972668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.09989652,-0.024109491,0.030448851,-0.207592969,0.582598733,0.157590214,4.332540293,0.345358873,2.167301738,0.307336263,-1.658048382,0.330187028,0.119272061,-0.888829706,-0.904266788,0.215179236,-0.201205797,3.869585811,-0.168546796,1.200143502,-0.345459367,1.219164012,3.49177582,2.161598038,-0.885443352,-0.970680476,-0.188559868,1.647800162,1.210711697,0.219153083,-0.23124374,0.278823238,0.0557,-0.0621,0.063,-0.0705,0.068,-0.0771
